name;test_number;n_procesors;task_number;max_load;cov;max_part_of_processors;length_function;max_end;mean_response_time;mean_processing_time;mean_ideal_delay_time;actual_resource_load
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;78154561.60811761;245454.80452534978;8560.20286891688;236918.63247274305;0.999610146504909
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;84634997.02809073;286378.10249599104;9228.884419179212;277173.8517549641;0.999861901584904
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;80173619.10503526;262845.0267409341;8787.107768773632;254082.66646936582;0.9999564086240975
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;78201866.36463362;245741.1482754095;8550.552698587619;237204.97622280277;0.9996103823295163
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;84683488.52051644;286711.50475465786;9218.992154724368;277507.2540136309;0.9998619806628747
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;80222334.6507151;263154.9353224342;8777.169797454944;254392.5750508659;0.9999564350952503
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;78340141.80675736;246658.22969908573;8559.586694139696;238122.057646479;0.9996110700300322
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;84825232.88299151;287734.36222174857;9228.25278640608;278530.1114807216;0.9998622112954636
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;80364733.93808694;264126.24060083146;8786.47321756324;255363.8803292632;0.9999565122884552
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;79280414.81319875;252993.48308436185;8651.59565850582;244457.31103175512;0.9996156827752222
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;85789094.5478221;294774.6249411281;9322.569982545641;285570.3742001011;0.9998637593855872
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;81333049.09221545;270827.00606000476;8881.226203027083;262064.6457884365;0.9999570300338289
PreemptionScheduler-comparator_smallest_task;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;9619806.676603744;9468.9637661707;9468.9637661707;932.7917135639555;0.9964406914342714
PreemptionScheduler-comparator_smallest_task;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;10311564.301213678;10220.280876123774;10220.280876123774;1016.0301350968119;0.9988354499924791
PreemptionScheduler-comparator_smallest_task;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;9661095.218780084;9658.084420062118;9658.084420062118;895.724148493844;0.9996018933905031
PreemptionScheduler-comparator_oldest_task;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;9619884.876719316;9469.31307588908;9469.31307588908;933.1410232823364;0.9964407203679179
PreemptionScheduler-comparator_oldest_task;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;10311518.7051407;10220.330550249424;10220.330550249424;1016.0798092224626;0.9988354448430019
PreemptionScheduler-comparator_oldest_task;0;100;10000;0.2;10.0;1.0;CONCAVE_FLAT;9667992.143724756;9657.801988119134;9657.801988119134;895.4417165508598;0.9996021773906715
NaiveScheduler-comparator_smallest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.0834301775;3150266.073785577;795.2423083430177;3149470.831477234;0.9999999999999994
NaiveScheduler-comparator_smallest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815461;3125623.053057344;789.929346281546;3124833.1237110626;0.9999999999999978
NaiveScheduler-comparator_smallest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495051;3151623.542823175;795.5207486495051;3150828.0220745257;0.9999999999999999
NaiveScheduler-comparator_oldest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430192;3792632.3155242894;795.2423083430192;3791837.0732159466;0.9999999999999983
NaiveScheduler-comparator_oldest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815459;3747725.2324534603;789.9293462815459;3746935.303107179;0.999999999999998
NaiveScheduler-comparator_oldest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495056;3782245.1672351956;795.5207486495057;3781449.6464865464;0.9999999999999992
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7956567.12880974;3152010.168193635;795.6567128809739;3151214.925885292;0.949999999999999
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7903409.822097823;3127353.7043837234;790.3409822097823;3126563.775037442;0.9499999999999994
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7959352.982840245;3153368.2934823288;795.9352982840245;3152572.772733679;0.9500000000000016
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7978668.704167561;3161311.979438205;797.8668704167561;3160516.7371298615;0.7500000000000001
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7925363.738270288;3136583.8567431686;792.5363738270288;3135793.927396887;0.7499999999999996
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7981462.2966815;3162673.5176664316;798.14622966815;3161877.9969177824;0.750000000000001
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8031159.945642364;3183403.719834379;803.1159945642364;3182608.4775260356;0.49999999999999956
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7977504.289179996;3158505.4739252683;797.7504289179996;3157715.5445789867;0.4999999999999994
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8033971.9170544185;3184773.3612028575;803.3971917054419;3183977.840454208;0.49999999999999983
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8188633.6700666975;3249678.9455721853;818.8633670066697;3248883.7032638425;0.2499999999999999
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8133925.941909006;3224270.1416090596;813.3925941909006;3223480.212262778;0.25000000000000006
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8191500.778173118;3251073.3445429984;819.1500778173117;3250277.8237943486;0.25
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;9448423.46546155;3779884.6076563788;944.842346546155;3779089.3653480355;0.05
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;9385299.16374116;3750391.1004424943;938.529916374116;3749601.1710962127;0.049999999999999996
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;9451731.667122837;3781477.6236805595;945.1731667122837;3780682.10293191;0.05
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7956567.128809742;3794711.2669384805;795.6567128809742;3793916.0246301377;0.9499999999999986
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7903409.822097806;3749780.190841488;790.3409822097806;3748990.2614952065;0.949999999999998
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7959352.982840232;3784318.6577886455;795.9352982840231;3783523.137039996;0.9499999999999986
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7978668.7041675765;3805799.0078142406;797.8668704167577;3805003.7655058973;0.7500000000000013
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7925363.738270275;3760739.968910945;792.5363738270275;3759950.0395646635;0.7500000000000006
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7981462.296681475;3795377.274073838;798.1462296681475;3794581.753325188;0.7499999999999998
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8031159.94564237;3832132.3923941567;803.115994564237;3831337.150085814;0.49999999999999983
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7977504.289179958;3786769.4418259286;797.7504289179958;3785979.512479647;0.5000000000000002
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8033971.917054395;3821641.4877511547;803.3971917054395;3820845.967002505;0.5000000000000002
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8188633.670066707;3911132.5461338875;818.8633670066707;3910337.3038255447;0.25000000000000017
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8133925.941909025;3864857.8605708936;813.3925941909025;3864067.931224612;0.24999999999999992
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;8191500.778173118;3900434.128783129;819.1500778173117;3899638.6080344794;0.25
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;9448423.465461602;4543133.77605175;944.8423465461602;4542338.533743408;0.05
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;9385299.163741158;4489565.210530454;938.5299163741158;4488775.281184173;0.049999999999999996
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;9451731.667122826;4530775.257038823;945.1731667122826;4529979.736290174;0.049999999999999996
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430178;3150275.5443550064;795.2423083430178;3149480.302046663;0.9999999999999992
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815461;3125633.2280335706;789.929346281546;3124843.298687289;0.9999999999999978
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495051;3151763.9898506836;795.5207486495051;3150968.469102034;0.9999999999999999
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430178;3150275.5443550064;795.2423083430178;3149480.302046663;0.9999999999999992
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815461;3125633.2280335706;789.929346281546;3124843.298687289;0.9999999999999978
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495051;3151763.9898506836;795.5207486495051;3150968.469102034;0.9999999999999999
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430178;3150275.5443550064;795.2423083430178;3149480.302046663;0.9999999999999992
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815461;3125633.2280335706;789.929346281546;3124843.298687289;0.9999999999999978
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495051;3151763.9898506836;795.5207486495051;3150968.469102034;0.9999999999999999
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430178;3150275.5443550064;795.2423083430178;3149480.302046663;0.9999999999999992
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815461;3125633.2280335706;789.929346281546;3124843.298687289;0.9999999999999978
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495051;3151763.9898506836;795.5207486495051;3150968.469102034;0.9999999999999999
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430178;3150275.5443550064;795.2423083430178;3149480.302046663;0.9999999999999992
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815461;3125633.2280335706;789.929346281546;3124843.298687289;0.9999999999999978
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495051;3151763.9898506836;795.5207486495051;3150968.469102034;0.9999999999999999
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430192;3792632.3155242894;795.2423083430192;3791837.0732159466;0.9999999999999983
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815459;3747725.2324534603;789.9293462815459;3746935.303107179;0.999999999999998
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495056;3782245.1672351956;795.5207486495057;3781449.6464865464;0.9999999999999992
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430192;3792632.3155242894;795.2423083430192;3791837.0732159466;0.9999999999999983
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815459;3747725.2324534603;789.9293462815459;3746935.303107179;0.999999999999998
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495056;3782245.1672351956;795.5207486495057;3781449.6464865464;0.9999999999999992
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430192;3792632.3155242894;795.2423083430192;3791837.0732159466;0.9999999999999983
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815459;3747725.2324534603;789.9293462815459;3746935.303107179;0.999999999999998
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495056;3782245.1672351956;795.5207486495057;3781449.6464865464;0.9999999999999992
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430192;3792632.3155242894;795.2423083430192;3791837.0732159466;0.9999999999999983
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815459;3747725.2324534603;789.9293462815459;3746935.303107179;0.999999999999998
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495056;3782245.1672351956;795.5207486495057;3781449.6464865464;0.9999999999999992
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7952423.083430192;3792632.3155242894;795.2423083430192;3791837.0732159466;0.9999999999999983
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7899293.462815459;3747725.2324534603;789.9293462815459;3746935.303107179;0.999999999999998
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;7955207.486495056;3782245.1672351956;795.5207486495057;3781449.6464865464;0.9999999999999992
PreemptionScheduler-comparator_smallest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;394927.8637971711;1014.1941270386009;1014.1941270386009;218.95181869558456;1.0000000000000024
PreemptionScheduler-comparator_smallest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;392697.586352296;1006.2544055250487;1006.2544055250487;216.32505924350164;1.0000000000000002
PreemptionScheduler-comparator_smallest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;394524.272453789;1013.5399962158834;1013.5399962158834;218.0192475663797;1.0000000000000007
PreemptionScheduler-comparator_oldest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;394927.45184673107;1014.5637609823448;1014.5637609823448;219.3214526393285;1.0000000000000002
PreemptionScheduler-comparator_oldest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;392697.4612154601;1006.5984965014021;1006.5984965014021;216.66915021985514;0.9999999999999984
PreemptionScheduler-comparator_oldest_task;0;100;10000;0.4;0.3;1.0;CONCAVE_FLAT;394525.03152141295;1014.0692327842501;1014.0692327842501;218.5484841347463;0.9999999999999997
NaiveScheduler-comparator_smallest_task;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.072456979;3212219.647594082;794.3487072456979;3211425.2988868365;0.9999999999999982
NaiveScheduler-comparator_smallest_task;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354162;3213524.895096423;794.7301522354162;3212730.1649441877;0.9999999999999994
NaiveScheduler-comparator_smallest_task;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724899;3197667.4206567276;791.3807723724899;3196876.039884355;0.9999999999999978
NaiveScheduler-comparator_oldest_task;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.072456962;3836639.646866388;794.3487072456962;3835845.2981591425;0.9999999999999994
NaiveScheduler-comparator_oldest_task;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354153;3832931.620632648;794.7301522354153;3832136.8904804126;0.9999999999999978
NaiveScheduler-comparator_oldest_task;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724888;3831404.2716682283;791.3807723724888;3830612.8908958556;0.9999999999999991
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947626.461238925;3213961.808935551;794.7626461238925;3213167.4602283053;0.9500000000000016
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7951442.898863974;3215267.828283774;795.1442898863974;3214473.098131539;0.9500000000000018
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7917931.646457409;3199401.626890448;791.7931646457408;3198610.2461180757;0.9500000000000018
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7969703.201409018;3223253.2746846317;796.9703201409018;3222458.925977386;0.7500000000000006
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7973530.240249747;3224563.5012109214;797.3530240249747;3223768.771058686;0.7500000000000004
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7939925.901030901;3208650.9591247053;793.99259010309;3207859.5783523326;0.7499999999999999
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8022135.459313009;3245320.5088400086;802.2135459313009;3244526.160132763;0.5000000000000004
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8025987.676040825;3246640.7621687846;802.5987676040826;3245846.0320165493;0.5000000000000001
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7992162.255642932;3230618.019628636;799.2162255642932;3229826.6388562634;0.5000000000000002
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8179432.233025056;3311522.231958407;817.9432233025057;3310727.8832511613;0.24999999999999992
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8183359.983414164;3312872.526301514;818.3359983414164;3312077.7961492785;0.25000000000000006
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8148871.319479079;3296519.2441109084;814.8871319479078;3295727.8633385357;0.25
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;9437806.422721177;3841137.255114989;943.7806422721177;3840342.906407743;0.05
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;9442338.44240096;3842728.2893730053;944.233844240096;3841933.55922077;0.05
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;9402543.83016812;3823730.652159691;940.2543830168121;3822939.271387318;0.049999999999999996
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947626.461238908;3838707.2278395426;794.7626461238908;3837912.879132297;0.9499999999999993
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7951442.898863997;3834997.3793535586;795.1442898863997;3834202.649201323;0.9500000000000001
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7917931.646457426;3833468.807559153;791.7931646457426;3832677.426786781;0.9500000000000007
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7969703.201409021;3849734.3263629847;796.9703201409021;3848939.977655739;0.7500000000000003
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7973530.240249704;3846014.7591983946;797.3530240249704;3845220.0290461592;0.7499999999999998
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7939925.901030915;3844479.6656440585;793.9925901030915;3843688.2848716862;0.7499999999999994
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8022135.459313024;3875923.6853561434;802.2135459313024;3875129.3366488977;0.5000000000000003
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8025987.676040846;3872181.036329893;802.5987676040846;3871386.3061776576;0.49999999999999983
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7992162.255642952;3870630.453595717;799.2162255642952;3869839.0728233443;0.49999999999999994
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8179432.233025023;3954491.7623356134;817.9432233025022;3953697.4136283677;0.24999999999999997
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8183359.983414194;3950679.867724357;818.3359983414193;3949885.137572122;0.25000000000000006
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;8148871.319479073;3949082.8174506924;814.8871319479074;3948291.4366783197;0.25000000000000006
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;9437806.422721181;4583036.378171508;943.7806422721181;4582242.029464263;0.049999999999999996
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;9442338.442400988;4578670.518880158;944.2338442400988;4577875.788727922;0.05
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;9402543.830168141;4576701.728290517;940.2543830168141;4575910.347518145;0.05
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.07245698;3212110.8552833395;794.348707245698;3211316.506576094;0.9999999999999982
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354162;3213417.501244934;794.7301522354162;3212622.7710926984;0.9999999999999994
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724898;3197517.1045758105;791.3807723724898;3196725.723803438;0.9999999999999979
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.07245698;3212110.8552833395;794.348707245698;3211316.506576094;0.9999999999999982
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354162;3213417.501244934;794.7301522354162;3212622.7710926984;0.9999999999999994
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724898;3197517.1045758105;791.3807723724898;3196725.723803438;0.9999999999999979
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.07245698;3212110.8552833395;794.348707245698;3211316.506576094;0.9999999999999982
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354162;3213417.501244934;794.7301522354162;3212622.7710926984;0.9999999999999994
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724898;3197517.1045758105;791.3807723724898;3196725.723803438;0.9999999999999979
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.07245698;3212110.8552833395;794.348707245698;3211316.506576094;0.9999999999999982
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354162;3213417.501244934;794.7301522354162;3212622.7710926984;0.9999999999999994
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724898;3197517.1045758105;791.3807723724898;3196725.723803438;0.9999999999999979
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.07245698;3212110.8552833395;794.348707245698;3211316.506576094;0.9999999999999982
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7947301.522354162;3213417.501244934;794.7301522354162;3212622.7710926984;0.9999999999999994
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7913807.723724898;3197517.1045758105;791.3807723724898;3196725.723803438;0.9999999999999979
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;0.6;0.3;1.0;CONCAVE_FLAT;7943487.072456962;3836639.646866388;794.3487072456962;3835845.2981591425;0.9999999999999994
